document_index,ind,source_id,split_type,activity_label,label,char_start,char_end_exclusive
9327,44988,wikihow~74047,zeroshot,Personal Care and Style,1,3372009,3372397
9328,44996,wikihow~74059,zeroshot,Personal Care and Style,0,3372399,3372839
9329,44998,wikihow~74062,zeroshot,Personal Care and Style,0,3372841,3373325
9330,45007,wikihow~74075,indomain,Home and Garden,2,3373327,3373825
9331,45010,wikihow~74081,zeroshot,Personal Care and Style,1,3373827,3374272
9332,45021,wikihow~74101,zeroshot,Personal Care and Style,3,3374274,3374796
9333,45022,wikihow~74102,indomain,Home and Garden,3,3374798,3375359
9334,45026,wikihow~74107,zeroshot,Personal Care and Style,3,3375361,3375774
9335,45027,wikihow~74108,indomain,Computers and Electronics,0,3375776,3376281
9336,45031,wikihow~74118,zeroshot,Personal Care and Style,0,3376283,3376644
9337,45032,wikihow~74119,indomain,Food and Entertaining,0,3376646,3377146
9338,45037,wikihow~74131,indomain,Education and Communications,0,3377148,3377617
9339,45043,wikihow~74140,indomain,Food and Entertaining,2,3377619,3378075
9340,45048,wikihow~74150,indomain,Pets and Animals,3,3378077,3378471
9341,45063,wikihow~74173,zeroshot,Personal Care and Style,3,3378473,3378944
9342,45066,wikihow~74177,indomain,Computers and Electronics,1,3378946,3379361
9343,45067,wikihow~74179,indomain,Philosophy and Religion,2,3379363,3379858
9344,45072,wikihow~74186,zeroshot,Personal Care and Style,1,3379860,3380348
9345,45099,wikihow~74229,indomain,Food and Entertaining,1,3380350,3380794
9346,45100,wikihow~74231,indomain,Youth,0,3380796,3381326
9347,45105,wikihow~74237,indomain,Work World,3,3381328,3381860
9348,45107,wikihow~74242,indomain,Pets and Animals,0,3381862,3382286
9349,45113,wikihow~74256,indomain,Computers and Electronics,3,3382288,3382795
9350,45129,wikihow~74288,indomain,Food and Entertaining,0,3382797,3383283
9351,45149,wikihow~74330,zeroshot,Personal Care and Style,1,3383285,3383824
9352,45153,wikihow~74336,indomain,Home and Garden,2,3383826,3384188
9353,45158,wikihow~74343,zeroshot,Personal Care and Style,1,3384190,3384606
9354,45167,wikihow~74359,indomain,Health,0,3384608,3385057
9355,45174,wikihow~74367,indomain,Pets and Animals,3,3385059,3385465
9356,45178,wikihow~74375,indomain,Pets and Animals,1,3385467,3385977
9357,45185,wikihow~74382,zeroshot,Personal Care and Style,2,3385979,3386445
9358,45191,wikihow~74393,indomain,Health,0,3386447,3386797
9359,45203,wikihow~74416,zeroshot,Personal Care and Style,0,3386799,3387147
9360,45204,wikihow~74418,zeroshot,Personal Care and Style,1,3387149,3387635
9361,45216,wikihow~74435,indomain,Food and Entertaining,1,3387637,3388234
9362,45232,wikihow~74458,zeroshot,Personal Care and Style,1,3388236,3388723
9363,45237,wikihow~74464,zeroshot,Personal Care and Style,3,3388725,3389155
9364,45241,wikihow~74472,zeroshot,Personal Care and Style,2,3389157,3389615
9365,45247,wikihow~74479,zeroshot,Personal Care and Style,3,3389617,3389972
9366,45249,wikihow~74481,indomain,Health,2,3389974,3390503
9367,45259,wikihow~74503,indomain,Food and Entertaining,1,3390505,3390826
9368,45267,wikihow~74512,zeroshot,Personal Care and Style,2,3390828,3391311
9369,45277,wikihow~74533,zeroshot,Personal Care and Style,0,3391313,3391729
9370,45336,wikihow~74625,zeroshot,Personal Care and Style,0,3391731,3392240
9371,45359,wikihow~74655,zeroshot,Family Life,1,3392242,3392613
9372,45366,wikihow~74671,zeroshot,Personal Care and Style,1,3392615,3393070
9373,45383,wikihow~74701,zeroshot,Personal Care and Style,1,3393072,3393516
9374,45396,wikihow~74721,zeroshot,Family Life,3,3393518,3394053
9375,45400,wikihow~74728,zeroshot,Personal Care and Style,0,3394055,3394594
9376,45409,wikihow~74740,zeroshot,Family Life,0,3394596,3394949
9377,45414,wikihow~74753,zeroshot,Personal Care and Style,1,3394951,3395268
9378,45417,wikihow~74759,zeroshot,Personal Care and Style,1,3395270,3395686
9379,45421,wikihow~74764,zeroshot,Family Life,2,3395688,3396146
9380,45437,wikihow~74789,zeroshot,Personal Care and Style,1,3396148,3396661
9381,45453,wikihow~74813,zeroshot,Personal Care and Style,3,3396663,3397147
9382,45455,wikihow~74816,zeroshot,Personal Care and Style,2,3397149,3397540
9383,45456,wikihow~74817,indomain,Computers and Electronics,3,3397542,3397894
9384,45459,wikihow~74822,zeroshot,Personal Care and Style,0,3397896,3398341
9385,45461,wikihow~74824,indomain,Home and Garden,1,3398343,3398736
9386,45463,wikihow~74830,zeroshot,Family Life,2,3398738,3399210
9387,45467,wikihow~74838,zeroshot,Personal Care and Style,2,3399212,3399717
9388,45468,wikihow~74840,zeroshot,Family Life,1,3399719,3400224
9389,45469,wikihow~74841,indomain,Pets and Animals,2,3400226,3400604
9390,45473,wikihow~74845,zeroshot,Family Life,1,3400606,3401114
9391,45489,wikihow~74871,indomain,Sports and Fitness,1,3401116,3401458
9392,45491,wikihow~74873,zeroshot,Family Life,3,3401460,3401939
9393,45498,wikihow~74885,indomain,Pets and Animals,1,3401941,3402486
9394,45501,wikihow~74891,zeroshot,Personal Care and Style,1,3402488,3402875
9395,45507,wikihow~74902,zeroshot,Personal Care and Style,1,3402877,3403343
9396,45518,wikihow~74921,zeroshot,Personal Care and Style,1,3403345,3403780
9397,45526,wikihow~74941,indomain,Pets and Animals,0,3403782,3404277
9398,45529,wikihow~74947,zeroshot,Personal Care and Style,3,3404279,3404878
9399,45530,wikihow~74950,indomain,Youth,0,3404880,3405365
9400,45535,wikihow~74955,indomain,Youth,1,3405367,3405685
9401,45548,wikihow~74969,zeroshot,Personal Care and Style,3,3405687,3406014
9402,45566,wikihow~75015,indomain,Work World,2,3406016,3406477
9403,45575,wikihow~75029,indomain,Pets and Animals,1,3406479,3406844
9404,45591,wikihow~75064,zeroshot,Personal Care and Style,2,3406846,3407211
9405,45596,wikihow~75069,zeroshot,Personal Care and Style,3,3407213,3407646
9406,45597,wikihow~75070,indomain,Travel,1,3407648,3408220
9407,45609,wikihow~75088,indomain,Health,2,3408222,3408666
9408,45610,wikihow~75089,zeroshot,Personal Care and Style,2,3408668,3409122
9409,45611,wikihow~75090,indomain,Education and Communications,3,3409124,3409620
9410,45616,wikihow~75096,zeroshot,Personal Care and Style,0,3409622,3410013
9411,45617,wikihow~75097,indomain,Pets and Animals,2,3410015,3410361
9412,45622,wikihow~75104,zeroshot,Personal Care and Style,3,3410363,3410783
9413,45623,wikihow~75105,zeroshot,Personal Care and Style,3,3410785,3411358
9414,45630,wikihow~75112,indomain,Home and Garden,2,3411360,3411857
9415,45634,wikihow~75116,indomain,Relationships,2,3411859,3412389
9416,45637,wikihow~75119,indomain,Travel,0,3412391,3412815
9417,45640,wikihow~75124,indomain,Home and Garden,2,3412817,3413378
9418,45642,wikihow~75128,indomain,Food and Entertaining,1,3413380,3413822
9419,45655,wikihow~75155,zeroshot,Personal Care and Style,0,3413824,3414322
9420,45657,wikihow~75158,zeroshot,Personal Care and Style,3,3414324,3414671
9421,45677,wikihow~75193,zeroshot,Personal Care and Style,3,3414673,3415049
9422,45678,wikihow~75194,indomain,Finance and Business,0,3415051,3415520
9423,45721,wikihow~75275,zeroshot,Personal Care and Style,2,3415522,3415892
9424,45765,wikihow~75342,zeroshot,Personal Care and Style,1,3415894,3416399
9425,45766,wikihow~75344,indomain,Food and Entertaining,0,3416401,3416767
9426,45768,wikihow~75346,indomain,Health,2,3416769,3417260
9427,45783,wikihow~75369,indomain,Computers and Electronics,2,3417262,3417715
9428,45784,wikihow~75370,zeroshot,Family Life,0,3417717,3418063
9429,45793,wikihow~75384,zeroshot,Personal Care and Style,3,3418065,3418536
9430,45800,wikihow~75395,zeroshot,Personal Care and Style,0,3418538,3418937
9431,45805,wikihow~75401,zeroshot,Personal Care and Style,0,3418939,3419309
9432,45809,wikihow~75407,indomain,Food and Entertaining,1,3419311,3419894
9433,45813,wikihow~75414,zeroshot,Personal Care and Style,2,3419896,3420352
9434,45814,wikihow~75415,zeroshot,Personal Care and Style,3,3420354,3420949
9435,45817,wikihow~75420,zeroshot,Personal Care and Style,1,3420951,3421359
9436,45827,wikihow~75433,indomain,Travel,1,3421361,3421813
9437,45842,wikihow~75458,indomain,Holidays and Traditions,1,3421815,3422358
9438,45850,wikihow~75473,indomain,Home and Garden,0,3422360,3422907
9439,45863,wikihow~75496,zeroshot,Personal Care and Style,0,3422909,3423334
9440,45876,wikihow~75523,indomain,Youth,0,3423336,3423882
9441,45886,wikihow~75542,zeroshot,Personal Care and Style,0,3423884,3424400
9442,45888,wikihow~75547,indomain,Youth,3,3424402,3424832
9443,45890,wikihow~75549,indomain,Pets and Animals,3,3424834,3425357
9444,45895,wikihow~75555,indomain,Home and Garden,0,3425359,3425892
9445,45897,wikihow~75558,indomain,Health,1,3425894,3426348
9446,45909,wikihow~75578,indomain,Home and Garden,3,3426350,3426879
9447,45910,wikihow~75580,indomain,Food and Entertaining,0,3426881,3427366
9448,45911,wikihow~75583,indomain,Youth,1,3427368,3427817
9449,45912,wikihow~75584,zeroshot,Personal Care and Style,3,3427819,3428341
9450,45913,wikihow~75585,zeroshot,Personal Care and Style,3,3428343,3428665
9451,45922,wikihow~75602,zeroshot,Personal Care and Style,0,3428667,3429154
9452,45945,wikihow~75635,zeroshot,Personal Care and Style,2,3429156,3429631
9453,45951,wikihow~75645,zeroshot,Personal Care and Style,0,3429633,3430039
9454,45952,wikihow~75647,zeroshot,Personal Care and Style,0,3430041,3430530
9455,45955,wikihow~75653,zeroshot,Family Life,3,3430532,3430926
9456,45965,wikihow~75680,zeroshot,Personal Care and Style,1,3430928,3431308
9457,45972,wikihow~75688,zeroshot,Family Life,0,3431310,3431799
9458,45976,wikihow~75693,zeroshot,Family Life,3,3431801,3432212
9459,45979,wikihow~75699,indomain,Finance and Business,1,3432214,3432792
9460,45987,wikihow~75713,indomain,Computers and Electronics,0,3432794,3433314
9461,45995,wikihow~75725,zeroshot,Family Life,3,3433316,3433829
9462,46009,wikihow~75754,zeroshot,Personal Care and Style,1,3433831,3434354
9463,46011,wikihow~75759,indomain,Relationships,1,3434356,3434968
9464,46012,wikihow~75760,zeroshot,Personal Care and Style,2,3434970,3435465
9465,46015,wikihow~75763,zeroshot,Personal Care and Style,3,3435467,3436057
9466,46019,wikihow~75767,indomain,Holidays and Traditions,0,3436059,3436451
9467,46027,wikihow~75776,zeroshot,Personal Care and Style,3,3436453,3437005
9468,46036,wikihow~75793,zeroshot,Personal Care and Style,0,3437007,3437375
9469,46038,wikihow~75796,indomain,Food and Entertaining,3,3437377,3437800
9470,46043,wikihow~75806,zeroshot,Personal Care and Style,1,3437802,3438256
9471,46045,wikihow~75808,zeroshot,Personal Care and Style,1,3438258,3438776
9472,46050,wikihow~75818,zeroshot,Personal Care and Style,2,3438778,3439337
9473,46054,wikihow~75823,zeroshot,Personal Care and Style,0,3439339,3439757
9474,46057,wikihow~75833,indomain,Food and Entertaining,0,3439759,3440108
9475,46071,wikihow~75851,zeroshot,Personal Care and Style,1,3440110,3440533
9476,46078,wikihow~75858,zeroshot,Family Life,1,3440535,3441002
9477,46080,wikihow~75861,indomain,Computers and Electronics,1,3441004,3441449
9478,46081,wikihow~75862,indomain,Sports and Fitness,0,3441451,3441752
9479,46083,wikihow~75864,zeroshot,Personal Care and Style,0,3441754,3442167
9480,46089,wikihow~75872,indomain,Computers and Electronics,0,3442169,3442706
9481,46093,wikihow~75883,indomain,Pets and Animals,2,3442708,3443182
9482,46099,wikihow~75892,zeroshot,Personal Care and Style,1,3443184,3443511
9483,46104,wikihow~75899,zeroshot,Personal Care and Style,2,3443513,3443862
9484,46106,wikihow~75901,zeroshot,Personal Care and Style,1,3443864,3444371
9485,46108,wikihow~75903,indomain,Computers and Electronics,0,3444373,3444877
9486,46128,wikihow~75934,zeroshot,Personal Care and Style,2,3444879,3445254
9487,46135,wikihow~75946,zeroshot,Family Life,2,3445256,3445791
9488,46138,wikihow~75950,indomain,Pets and Animals,1,3445793,3446269
9489,46147,wikihow~75961,indomain,Health,0,3446271,3446756
9490,46150,wikihow~75964,zeroshot,Family Life,1,3446758,3447304
9491,46161,wikihow~75979,zeroshot,Family Life,0,3447306,3447823
9492,46170,wikihow~75990,zeroshot,Personal Care and Style,2,3447825,3448245
9493,46171,wikihow~75991,indomain,Health,0,3448247,3448756
9494,46185,wikihow~76011,zeroshot,Personal Care and Style,1,3448758,3449235
9495,46204,wikihow~76039,zeroshot,Personal Care and Style,0,3449237,3449746
9496,46207,wikihow~76042,zeroshot,Personal Care and Style,3,3449748,3450256
9497,46211,wikihow~76050,zeroshot,Personal Care and Style,2,3450258,3450833
9498,46225,wikihow~76076,indomain,Health,2,3450835,3451240
9499,46259,wikihow~76125,zeroshot,Personal Care and Style,0,3451242,3451600
9500,46261,wikihow~76127,indomain,Cars & Other Vehicles,1,3451602,3451906
9501,46268,wikihow~76136,indomain,Finance and Business,0,3451908,3452339
9502,46282,wikihow~76158,zeroshot,Personal Care and Style,0,3452341,3452776
9503,46289,wikihow~76171,zeroshot,Personal Care and Style,3,3452778,3453284
9504,46293,wikihow~76175,indomain,Cars & Other Vehicles,2,3453286,3453825
9505,46297,wikihow~76185,zeroshot,Personal Care and Style,0,3453827,3454334
9506,46300,wikihow~76190,zeroshot,Personal Care and Style,2,3454336,3454688
9507,46306,wikihow~76201,zeroshot,Personal Care and Style,3,3454690,3455145
9508,46312,wikihow~76211,indomain,Health,1,3455147,3455558
9509,46313,wikihow~76212,zeroshot,Personal Care and Style,3,3455560,3456030
9510,46320,wikihow~76227,indomain,Computers and Electronics,0,3456032,3456594
9511,46330,wikihow~76245,zeroshot,Family Life,2,3456596,3457045
9512,46344,wikihow~76265,zeroshot,Personal Care and Style,0,3457047,3457605
9513,46349,wikihow~76271,indomain,Food and Entertaining,2,3457607,3457962
9514,46357,wikihow~76285,indomain,Food and Entertaining,2,3457964,3458328
9515,46359,wikihow~76287,indomain,Computers and Electronics,0,3458330,3458746
9516,46365,wikihow~76297,indomain,Youth,3,3458748,3459098
9517,46372,wikihow~76309,zeroshot,Personal Care and Style,2,3459100,3459422
9518,46375,wikihow~76313,zeroshot,Personal Care and Style,0,3459424,3459818
9519,46396,wikihow~76352,zeroshot,Family Life,0,3459820,3460255
9520,46405,wikihow~76366,zeroshot,Personal Care and Style,3,3460257,3460795
9521,46412,wikihow~76376,indomain,Health,2,3460797,3461223
9522,46413,wikihow~76377,indomain,Home and Garden,2,3461225,3461642
9523,46443,wikihow~76427,zeroshot,Personal Care and Style,1,3461644,3462018
9524,46444,wikihow~76429,indomain,Computers and Electronics,1,3462020,3462431
9525,46455,wikihow~76442,zeroshot,Personal Care and Style,2,3462433,3462765
9526,46459,wikihow~76449,zeroshot,Personal Care and Style,0,3462767,3463087
9527,46463,wikihow~76455,zeroshot,Personal Care and Style,2,3463089,3463454
9528,46464,wikihow~76457,zeroshot,Personal Care and Style,2,3463456,3463902
9529,46469,wikihow~76465,zeroshot,Personal Care and Style,1,3463904,3464286
9530,46471,wikihow~76473,zeroshot,Family Life,1,3464288,3464713
9531,46472,wikihow~76474,zeroshot,Personal Care and Style,1,3464715,3465185
9532,46478,wikihow~76482,indomain,Food and Entertaining,3,3465187,3465620
9533,46481,wikihow~76486,zeroshot,Personal Care and Style,1,3465622,3466140
9534,46482,wikihow~76490,zeroshot,Personal Care and Style,0,3466142,3466509
9535,46490,wikihow~76504,indomain,Cars & Other Vehicles,3,3466511,3466927
9536,46491,wikihow~76505,zeroshot,Personal Care and Style,3,3466929,3467377
9537,46500,wikihow~76522,indomain,Food and Entertaining,3,3467379,3467818
9538,46504,wikihow~76529,indomain,Education and Communications,1,3467820,3468291
9539,46509,wikihow~76537,indomain,Finance and Business,2,3468293,3468795
9540,46516,wikihow~76545,zeroshot,Family Life,0,3468797,3469377
9541,46520,wikihow~76553,indomain,Home and Garden,3,3469379,3469802
9542,46521,wikihow~76556,zeroshot,Personal Care and Style,1,3469804,3470336
9543,46522,wikihow~76557,zeroshot,Personal Care and Style,1,3470338,3470839
9544,46524,wikihow~76559,indomain,Education and Communications,0,3470841,3471434
9545,46533,wikihow~76573,zeroshot,Family Life,3,3471436,3471766
9546,46551,wikihow~76600,indomain,Home and Garden,1,3471768,3472363
9547,46556,wikihow~76608,zeroshot,Personal Care and Style,2,3472365,3472834
9548,46568,wikihow~76621,indomain,Cars & Other Vehicles,3,3472836,3473240
9549,46569,wikihow~76622,indomain,Home and Garden,1,3473242,3473746
9550,46573,wikihow~76631,zeroshot,Personal Care and Style,1,3473748,3474229
9551,46579,wikihow~76638,zeroshot,Personal Care and Style,0,3474231,3474660
9552,46596,wikihow~76669,indomain,Travel,3,3474662,3475314
9553,46603,wikihow~76677,indomain,Philosophy and Religion,0,3475316,3475589
9554,46612,wikihow~76693,zeroshot,Personal Care and Style,3,3475591,3476096
9555,46636,wikihow~76729,indomain,Home and Garden,3,3476098,3476618
9556,46641,wikihow~76737,indomain,Holidays and Traditions,0,3476620,3477043
9557,46645,wikihow~76745,zeroshot,Personal Care and Style,2,3477045,3477461
9558,46647,wikihow~76747,zeroshot,Family Life,1,3477463,3477992
9559,46649,wikihow~76749,zeroshot,Personal Care and Style,0,3477994,3478454
9560,46655,wikihow~76757,indomain,Health,0,3478456,3478857
9561,46674,wikihow~76787,zeroshot,Family Life,3,3478859,3479471
9562,46686,wikihow~76807,zeroshot,Personal Care and Style,0,3479473,3479951
9563,46689,wikihow~76813,indomain,Food and Entertaining,0,3479953,3480358
9564,46693,wikihow~76819,indomain,Food and Entertaining,2,3480360,3480924
9565,46711,wikihow~76846,zeroshot,Personal Care and Style,0,3480926,3481495
9566,46734,wikihow~76886,indomain,Health,0,3481497,3481972
9567,46735,wikihow~76889,indomain,Computers and Electronics,1,3481974,3482486
9568,46745,wikihow~76902,indomain,Youth,2,3482488,3482978
9569,46755,wikihow~76923,indomain,Finance and Business,2,3482980,3483544
9570,46774,wikihow~76956,zeroshot,Personal Care and Style,3,3483546,3484019
9571,46781,wikihow~76964,zeroshot,Personal Care and Style,2,3484021,3484621
